Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Thermostat Air Temperature [C](Hourly),DistrictHeating:Facility [J](Hourly) 
 11/21  09:00:00,4.0375,20.,2305309.81807486 
 11/21  10:00:00,4.25,20.,1595827.73673772 
 11/21  11:00:00,4.7125,20.,2191698.96713489 
 11/21  12:00:00,4.9625,20.,1620910.83002049 
 11/21  13:00:00,5.5,19.9999999999999,1132982.88363869 
 11/21  14:00:00,5.55,20.,1715222.56352014 
 11/21  15:00:00,5.5875,20.,1224057.20131253 
 11/21  16:00:00,5.6375,20.,1745039.17548145 
 11/21  17:00:00,5.6625,20.,1501305.60915369 
 11/21  18:00:00,5.825,20.0000000000001,1475950.92157891 
 11/21  19:00:00,6.275,20.,1788326.60783005 
 11/21  20:00:00,7.375,20.,1102990.252223 
 11/21  21:00:00,7.9,20.,218427.284725858 
 11/21  22:00:00,7.4,20.,859080.313969382 
 11/21  23:00:00,6.85,20.,671677.080249228 
 11/21  24:00:00,6.075,20.,1087876.84195271 
 11/22  01:00:00,5.8875,20.,517989.589041264 
 11/22  02:00:00,6.0625,20.,490340.715743912 
 11/22  03:00:00,6.35,20.,930151.058045854 
 11/22  04:00:00,6.25,20.,1412976.01059641 
 11/22  05:00:00,5.9125,20.,1829884.77687874 
 11/22  06:00:00,5.6125,20.,1929127.33437252 
 11/22  07:00:00,5.3125,20.0000000000001,1990911.90695953 
 11/22  08:00:00,5.45,20.,2528000.74453912 
 11/22  09:00:00,5.9125,20.,2343184.61335984 
 11/22  10:00:00,6.1625,20.,1797405.3398118 
 11/22  11:00:00,6.5125,20.,2087982.2905327 
 11/22  12:00:00,6.7625,20.0000000000001,2422949.48864873 
 11/22  13:00:00,6.8625,20.,2047613.6575854 
 11/22  14:00:00,7.025,20.,831350.331963741 
 11/22  15:00:00,7.475,20.,221373.099782837 
 11/22  16:00:00,8.2,20.,646704.85046067 
 11/22  17:00:00,9.,20.0079112563438,76914.2953417631 
 11/22  18:00:00,9.175,20.0159527629239,390184.287889939 
 11/22  19:00:00,9.0375,20.0000000000857,323195.830034852 
 11/22  20:00:00,9.0625,20.,17580.8491850883 
 11/22  21:00:00,9.0375,20.,18129.1551751214 
 11/22  22:00:00,9.1875,20.,12582.5402455266 
 11/22  23:00:00,10.3625,20.0871691164774,0.0 
 11/22  24:00:00,11.6875,20.3365588953506,0.0 
 11/23  01:00:00,11.475,20.4860996674271,0.0 
 11/23  02:00:00,11.0375,20.5171347065853,0.0 
 11/23  03:00:00,11.0625,20.4285618608578,0.0 
 11/23  04:00:00,11.1,20.0000485475421,557545.418079609 
 11/23  05:00:00,10.9125,20.0000000000008,1017505.02220784 
 11/23  06:00:00,10.425,20.,1071087.84996948 
 11/23  07:00:00,9.95,20.,1563180.56352047 
 11/23  08:00:00,9.2375,20.,2017093.64821572 
 11/23  09:00:00,8.4,20.0000000000001,1658023.96720589 
 11/23  10:00:00,8.725,20.0000000000001,1695004.67473033 
 11/23  11:00:00,9.475,19.9999999999999,1628647.32089808 
 11/23  12:00:00,10.0125,20.,1430406.32720093 
 11/23  13:00:00,10.1375,20.,694624.41726976 
 11/23  14:00:00,10.6,20.0032464829169,37589.2142743638 
 11/23  15:00:00,10.15,20.2604635696079,0.0 
 11/23  16:00:00,9.7,20.0000579006986,287022.638360427 
 11/23  17:00:00,9.8875,20.0419434509664,97998.7831566814 
 11/23  18:00:00,10.4375,20.0183818445422,227569.77775313 
 11/23  19:00:00,10.45,20.1348401699374,22918.6745187073 
 11/23  20:00:00,10.4875,20.0000008078415,404229.10749376 
 11/23  21:00:00,10.5375,20.2311760593596,0.0 
 11/23  22:00:00,10.,20.2113979579318,0.0 
 11/23  23:00:00,8.95,20.0229258002582,24843.0603154427 
 11/23  24:00:00,8.0625,20.0000000000048,129405.653009925 
 11/24  01:00:00,8.8625,20.,125902.605279149 
 11/24  02:00:00,10.,20.0120508309945,14675.9257739916 
 11/24  03:00:00,11.675,20.000075191987,434769.643748037 
 11/24  04:00:00,12.75,20.0000000000001,699634.576993377 
 11/24  05:00:00,10.4625,20.,939480.899577924 
 11/24  06:00:00,8.125,20.,1361390.4811135 
 11/24  07:00:00,8.4125,20.,1544369.45129461 
 11/24  08:00:00,8.9625,20.,1532113.17561735 
 11/24  09:00:00,9.,20.,1535591.39933994 
 11/24  10:00:00,9.1875,20.,1242140.12161686 
 11/24  11:00:00,8.9875,20.,1058513.38778998 
 11/24  12:00:00,9.55,20.,943702.269356974 
 11/24  13:00:00,10.125,20.,207678.935736551 
 11/24  14:00:00,9.6375,20.7382260931784,0.0 
 11/24  15:00:00,9.8625,21.5594178799315,0.0 
 11/24  16:00:00,10.075,21.5041759054256,0.0 
 11/24  17:00:00,9.875,20.2910458926154,0.0 
 11/24  18:00:00,9.425,20.0000378977521,323198.901561191 
 11/24  19:00:00,9.075,20.0000000000001,627331.186725961 
 11/24  20:00:00,8.875,20.,84395.5928108556 
 11/24  21:00:00,8.675,20.,78891.1082027257 
 11/24  22:00:00,8.475,20.,82563.840460366 
 11/24  23:00:00,8.525,20.,84301.8907660948 
 11/24  24:00:00,8.975,20.,48617.6632806546 
 11/25  01:00:00,8.8875,20.,16588.0791947686 
 11/25  02:00:00,8.45,20.,61122.4195785168 
 11/25  03:00:00,8.1125,20.,633721.2450233 
 11/25  04:00:00,7.9375,20.0000000000001,1584422.77595514 
 11/25  05:00:00,7.9,20.0000000000001,1674571.48514529 
 11/25  06:00:00,7.775,20.,1698708.424675 
 11/25  07:00:00,7.575,20.0000000000001,2071393.35228802 
 11/25  08:00:00,7.5,20.,2460972.43815053 
 11/25  09:00:00,7.6875,20.,2345532.18122059 
 11/25  10:00:00,8.1125,20.,954044.829853997 
 11/25  11:00:00,8.7375,20.,387421.155543471 
 11/25  12:00:00,9.1875,20.,563441.949048738 
 11/25  13:00:00,9.7375,20.0000000000001,731201.394620298 
 11/25  14:00:00,10.,20.2527926014642,14803.7109572738 
 11/25  15:00:00,9.8125,21.0143503179359,0.0 
 11/25  16:00:00,9.5125,20.9621213427443,0.0 
 11/25  17:00:00,8.7125,20.41882992491,51175.4175641275 
 11/25  18:00:00,7.9875,20.0000008901266,611696.876595559 
 11/25  19:00:00,7.7375,20.,894341.780621029 
 11/25  20:00:00,7.6375,20.,508333.825621302 
 11/25  21:00:00,7.6,20.,337412.940655774 
 11/25  22:00:00,7.1,20.,350186.877376213 
 11/25  23:00:00,6.7375,20.,392840.541007891 
 11/25  24:00:00,6.2,20.,442448.875882548 
 11/26  01:00:00,6.025,20.,498914.846619532 
 11/26  02:00:00,6.2875,20.,465466.336554297 
 11/26  03:00:00,6.4625,20.,1067213.78571996 
 11/26  04:00:00,6.5,20.,1744739.47599308 
 11/26  05:00:00,6.4375,20.,1793513.08755816 
 11/26  06:00:00,6.15,20.,1825766.96272582 
 11/26  07:00:00,6.0625,20.,1863036.32838543 
 11/26  08:00:00,6.1625,19.9999999999998,2374253.55634802 
 11/26  09:00:00,6.1375,20.,2565294.22354732 
 11/26  10:00:00,6.1625,20.,2207633.12276915 
 11/26  11:00:00,6.7,20.,1097448.71730315 
 11/26  12:00:00,7.1875,20.0000000000001,1481763.9862954 
 11/26  13:00:00,7.2375,20.0000000000001,1571239.26248602 
 11/26  14:00:00,7.575,20.047321049908,714022.511778934 
 11/26  15:00:00,7.675,20.2512548691183,58910.4084862335 
 11/26  16:00:00,7.5375,20.1679701326308,66866.8241661624 
 11/26  17:00:00,7.25,20.0000033230547,874459.687370356 
 11/26  18:00:00,6.9125,20.0000000000002,1041660.59475974 
 11/26  19:00:00,6.675,20.,1011977.21156243 
 11/26  20:00:00,6.6,20.,531343.596451394 
 11/26  21:00:00,6.6,20.,332041.970793009 
 11/26  22:00:00,6.6,20.,321688.460795732 
 11/26  23:00:00,6.5375,20.,323358.056638052 
 11/26  24:00:00,6.4375,20.,333243.558289262 
 11/27  01:00:00,6.15,20.,695372.461485174 
 11/27  02:00:00,5.5,20.,612081.439178351 
 11/27  03:00:00,4.575,20.,1232990.68930644 
 11/27  04:00:00,3.7,20.,1710959.26014119 
 11/27  05:00:00,3.7125,20.0000000000001,2157958.77074258 
 11/27  06:00:00,4.15,20.0000000000001,2189239.55029129 
 11/27  07:00:00,4.175,20.0000000000001,2194539.74389943 
 11/27  08:00:00,4.4125,20.,1877434.94867051 
 11/27  09:00:00,4.6,20.0000000000001,1430329.70540814 
 11/27  10:00:00,4.475,20.0000000000001,1256499.41353353 
 11/27  11:00:00,4.4625,20.0000000000001,1628039.26395748 
 11/27  12:00:00,4.75,20.0000000000001,1879935.55122004 
 11/27  13:00:00,4.8375,20.,1191295.38648795 
 11/27  14:00:00,5.4875,20.0000000000001,1454079.24682444 
 11/27  15:00:00,6.025,20.,1457348.34492132 
 11/27  16:00:00,6.1625,20.0000000000001,2409657.33939254 
 11/27  17:00:00,6.0125,20.0000000000001,2306574.0652281 
 11/27  18:00:00,6.025,20.0000000000001,2026227.23975746 
 11/27  19:00:00,6.1625,20.,1883153.39944878 
 11/27  20:00:00,6.0125,20.,1019934.3850791 
 11/27  21:00:00,6.2125,20.0000000000001,907489.374313087 
 11/27  22:00:00,6.275,20.0000000000001,1126544.13090968 
 11/27  23:00:00,6.075,20.,1130564.62891519 
 11/27  24:00:00,5.875,20.,1149520.79976203 
 11/28  01:00:00,5.55,20.,508396.016509464 
 11/28  02:00:00,5.4,20.,1028656.05783238 
 11/28  03:00:00,5.525,20.,1231211.18999472 
 11/28  04:00:00,5.5375,20.,1215300.16628575 
 11/28  05:00:00,5.9375,20.,1521589.76766521 
 11/28  06:00:00,5.8875,20.0000000000001,1869971.28132249 
 11/28  07:00:00,6.1375,20.,1879816.02481294 
 11/28  08:00:00,7.025,20.,1806945.02784952 
 11/28  09:00:00,6.9,20.0000000000001,1543857.20698165 
 11/28  10:00:00,6.975,20.,1592878.02695293 
 11/28  11:00:00,7.575,20.,1653179.09263882 
 11/28  12:00:00,8.05,20.0000000000001,1223765.13333441 
 11/28  13:00:00,9.075,20.,1165907.22223063 
 11/28  14:00:00,9.35,20.,782658.523916632 
 11/28  15:00:00,9.2625,20.,902748.408839093 
 11/28  16:00:00,8.925,20.,974050.16230152 
 11/28  17:00:00,8.45,20.,346002.277182776 
 11/28  18:00:00,7.1125,20.,295779.039685237 
 11/28  19:00:00,6.9,20.,428937.385205427 
 11/28  20:00:00,6.95,20.,287605.84142078 
 11/28  21:00:00,6.925,20.,601556.296143397 
 11/28  22:00:00,7.125,20.,1637394.28487991 
 11/28  23:00:00,7.325,20.,963048.508027368 
 11/28  24:00:00,7.525,20.,896456.526008346 
 11/29  01:00:00,7.85,20.,290519.750775889 
 11/29  02:00:00,8.0625,20.,221101.872767592 
 11/29  03:00:00,8.225,20.,57954.0967450611 
 11/29  04:00:00,8.3625,20.,1378388.26807799 
 11/29  05:00:00,8.4,20.,1435328.12983686 
 11/29  06:00:00,8.4,20.,1449082.07676325 
 11/29  07:00:00,8.3375,20.,1482713.52929553 
 11/29  08:00:00,8.175,20.0000000000001,1877314.64080375 
 11/29  09:00:00,8.225,20.,1743806.79189047 
 11/29  10:00:00,8.3625,20.0000000000001,1459230.42131225 
 11/29  11:00:00,8.275,20.0000000000001,1325092.55483087 
 11/29  12:00:00,8.075,20.0000000000001,1901151.54084367 
 11/29  13:00:00,8.125,20.,1371969.08621491 
 11/29  14:00:00,8.3875,20.0019225707267,541649.553802849 
 11/29  15:00:00,8.3125,20.5561454785142,0.0 
 11/29  16:00:00,7.95,20.0678964089482,580208.658271858 
 11/29  17:00:00,7.8,20.0000000004444,1378315.51076888 
 11/29  18:00:00,7.675,20.0000000000001,859320.744333196 
 11/29  19:00:00,7.725,20.,560197.829741073 
 11/29  20:00:00,7.8,20.,201297.873826502 
 11/29  21:00:00,7.1125,20.,226526.42453471 
 11/29  22:00:00,6.0125,20.,399817.211279343 
 11/29  23:00:00,5.2875,20.,601783.831058848 
 11/29  24:00:00,4.6,20.,743366.816022675 
 11/30  01:00:00,4.2375,20.,859568.428289003 
 11/30  02:00:00,4.2625,20.,920453.093652379 
 11/30  03:00:00,4.1125,20.,947360.952412598 
 11/30  04:00:00,3.9375,20.,2174823.06878312 
 11/30  05:00:00,3.775,20.,2436361.34529764 
 11/30  06:00:00,3.575,20.,2481014.96158323 
 11/30  07:00:00,3.5,20.,2849359.94270146 
 11/30  08:00:00,3.625,20.,2688654.62343788 
 11/30  09:00:00,3.95,20.0000000000001,2411681.8735706 
 11/30  10:00:00,4.2875,20.,2116623.75443657 
 11/30  11:00:00,5.3375,20.,1962310.18366064 
 11/30  12:00:00,6.5875,20.,2128154.78893523 
 11/30  13:00:00,7.5625,20.0000000000001,1442609.86268576 
 11/30  14:00:00,8.0875,20.1713678918686,155963.196750376 
 11/30  15:00:00,7.7625,20.8539182124855,0.0 
 11/30  16:00:00,6.4375,20.59351385839,0.0 
 11/30  17:00:00,4.8625,20.1354240976608,440649.18146945 
 11/30  18:00:00,3.7375,20.0000001268603,1322468.63739679 
 11/30  19:00:00,2.9625,20.,1648677.68453703 
 11/30  20:00:00,2.45,20.,1812679.19398969 
 11/30  21:00:00,2.05,20.,1222094.09161003 
 11/30  22:00:00,1.775,20.,1253672.95931515 
 11/30  23:00:00,1.7,20.,1293239.88929162 
 11/30  24:00:00,1.825,20.,1299933.51532446 
 12/01  01:00:00,2.025,20.,1268677.28510263 
 12/01  02:00:00,2.225,20.0000000000001,1237036.26869174 
 12/01  03:00:00,2.175,20.,1939775.24592151 
 12/01  04:00:00,1.85,20.,2751284.35556919 
 12/01  05:00:00,1.3875,19.9999999999999,2912024.34353159 
 12/01  06:00:00,0.825,20.,3025810.89968398 
 12/01  07:00:00,0.975,20.0000000000001,3077111.86413806 
 12/01  08:00:00,1.5125,20.,3349109.6287833 
 12/01  09:00:00,1.7,20.,3625049.44643474 
 12/01  10:00:00,2.0125,20.,3222697.62044363 
 12/01  11:00:00,2.2,20.0000000000001,2128569.3402143 
 12/01  12:00:00,2.5125,20.0000000000001,1480388.20612009 
 12/01  13:00:00,3.075,20.,568387.015768258 
 12/01  14:00:00,3.2375,20.,243150.242452159 
 12/01  15:00:00,3.1375,20.341130689077,66814.7855223732 
 12/01  16:00:00,3.1,20.4596150495888,0.0 
 12/01  17:00:00,2.6,20.0000917022148,622525.092528426 
 12/01  18:00:00,1.9875,20.0000000000014,1483203.96257114 
 12/01  19:00:00,1.3625,20.,1756800.16412277 
 12/01  20:00:00,1.1,20.,1843473.96666273 
 12/01  21:00:00,0.9125,20.,1491072.17573922 
 12/01  22:00:00,0.6125,20.,1506041.11867882 
 12/01  23:00:00,0.4375,20.,1543964.3097364 
 12/01  24:00:00,2.500000000000001E-02,20.0000000000001,1590809.59395036 
 12/02  01:00:00,0.425,20.0000000000001,1599969.75126284 
 12/02  02:00:00,0.675,20.0000000000001,1554364.37454356 
 12/02  03:00:00,0.7875,20.0000000000001,1878837.93263932 
 12/02  04:00:00,0.775,20.,2963645.46291646 
 12/02  05:00:00,0.95,20.,3016388.72202186 
 12/02  06:00:00,1.5375,20.,2982285.7295161 
 12/02  07:00:00,1.925,20.0000000000001,2908874.73010233 
 12/02  08:00:00,2.125,20.0000000000002,3569101.85545674 
 12/02  09:00:00,2.325,20.0000000000001,3213146.097532 
 12/02  10:00:00,2.525,20.0000000000001,2694171.80635021 
 12/02  11:00:00,2.6625,20.0000000000001,2809809.67778575 
 12/02  12:00:00,2.825,20.0000000000001,2845255.59060224 
 12/02  13:00:00,3.0875,20.0000000000001,2630191.43929576 
 12/02  14:00:00,3.2,20.0000000000001,1402933.1230517 
 12/02  15:00:00,3.2625,20.,1373712.45902579 
 12/02  16:00:00,3.175,20.,1076024.71419059 
 12/02  17:00:00,2.9125,20.0000000000001,2099445.55365203 
 12/02  18:00:00,2.6125,20.,1898078.89986812 
 12/02  19:00:00,2.25,20.,1616723.28941221 
 12/02  20:00:00,1.975,20.,1667603.6794275 
 12/02  21:00:00,1.5875,20.,1358729.84306221 
 12/02  22:00:00,1.4625,20.,1419220.02537698 
 12/02  23:00:00,1.375,20.,1413493.03907465 
 12/02  24:00:00,1.3,20.,1412697.17445421 
 12/03  01:00:00,0.8,19.9999999999999,1456613.36852917 
 12/03  02:00:00,0.4375,19.9999999999999,1519916.51817101 
 12/03  03:00:00,0.2125,19.9999999999999,1563611.1003119 
 12/03  04:00:00,-2.500000000000000E-02,19.9999999999998,3016616.92908159 
 12/03  05:00:00,-0.1625,20.,3111128.58044773 
 12/03  06:00:00,-0.2625,20.,3136317.88803456 
 12/03  07:00:00,-0.55,19.9999999999999,3517901.5117026 
 12/03  08:00:00,-1.0125,20.,3977527.37247866 
 12/03  09:00:00,-1.0125,19.9999999999999,3318085.39462865 
 12/03  10:00:00,-0.9,20.,3193783.06797187 
 12/03  11:00:00,-0.8375,20.,3751293.20089197 
 12/03  12:00:00,-0.675,20.,3646623.98862032 
 12/03  13:00:00,-0.475,20.0000000000002,2852552.61077662 
 12/03  14:00:00,-0.275,20.0000000000001,2455891.00996021 
 12/03  15:00:00,-0.2625,20.,1952787.51016208 
 12/03  16:00:00,-0.3,20.,1515523.45512931 
 12/03  17:00:00,-0.2375,20.,1585097.85738198 
 12/03  18:00:00,-0.5125,20.,2340626.03827939 
 12/03  19:00:00,-1.075,20.,2455596.71540374 
 12/03  20:00:00,-1.3625,20.0000000000001,1825995.80414116 
 12/03  21:00:00,-1.4,20.0000000000001,1820826.23602155 
 12/03  22:00:00,-1.4,19.9999999999999,1837733.14637757 
 12/03  23:00:00,-1.525,20.,1866952.92101578 
 12/03  24:00:00,-1.475,20.0000000000001,1883576.66528853 
 12/04  01:00:00,-1.65,20.,1895988.93472509 
 12/04  02:00:00,-1.8,20.,2091136.86635607 
 12/04  03:00:00,-1.7375,20.,2666301.08683915 
 12/04  04:00:00,-1.7,20.0000000000001,2876837.30446461 
 12/04  05:00:00,-1.6375,20.,3410822.62818996 
 12/04  06:00:00,-1.6,20.0000000000001,3419953.50573585 
 12/04  07:00:00,-1.6,20.0000000000001,3424039.31760634 
 12/04  08:00:00,-1.725,20.0000000000001,3432169.12647634 
 12/04  09:00:00,-1.6125,20.0000000000001,3412490.54266004 
 12/04  10:00:00,-1.25,20.,3047706.45191593 
 12/04  11:00:00,-1.1625,20.0000000000001,2871974.35233362 
 12/04  12:00:00,-1.325,20.0000000000001,2130200.32827074 
 12/04  13:00:00,-1.275,20.,2877706.72820346 
 12/04  14:00:00,-1.0125,20.,3450827.96560392 
 12/04  15:00:00,-0.775,20.,3127447.11789474 
 12/04  16:00:00,-0.5125,20.,2519697.92640089 
 12/04  17:00:00,-0.3375,20.,2388840.08987199 
 12/04  18:00:00,-0.2375,20.,2022195.91596959 
 12/04  19:00:00,-7.500000000000000E-02,20.0000000000001,2344202.74774554 
 12/04  20:00:00,0.125,20.0000000000001,2351032.32752569 
 12/04  21:00:00,1.250000000000000E-02,20.0000000000001,2356091.75596023 
 12/04  22:00:00,-0.1,20.0000000000001,1671360.65497677 
 12/04  23:00:00,-0.35,20.0000000000001,2503194.59903668 
 12/04  24:00:00,-0.625,20.0000000000001,2373668.92484272 
 12/05  01:00:00,-0.95,20.0000000000001,2064758.6533891 
 12/05  02:00:00,-1.225,20.,2460643.36182842 
 12/05  03:00:00,-1.3625,20.0000000000001,2683714.89653129 
 12/05  04:00:00,-1.3375,20.,3224809.0912925 
 12/05  05:00:00,-1.3625,20.,3265466.30445143 
 12/05  06:00:00,-1.4,20.,3277323.45272784 
 12/05  07:00:00,-1.4625,20.,3287800.1126289 
 12/05  08:00:00,-1.3125,20.0000000000001,3282671.55966862 
 12/05  09:00:00,-1.075,20.,2556789.05239258 
 12/05  10:00:00,-0.9375,20.0000000000001,2419945.81121672 
 12/05  11:00:00,-0.5875,20.,3092646.40205095 
 12/05  12:00:00,-0.275,20.,2287962.43226558 
 12/05  13:00:00,0.1125,20.,2620829.85014015 
 12/05  14:00:00,0.55,20.,2792699.00734905 
 12/05  15:00:00,0.95,20.,1767605.25295992 
 12/05  16:00:00,1.0375,20.,1932836.75568892 
 12/05  17:00:00,0.9375,20.,2275824.07376017 
 12/05  18:00:00,0.8375,20.,2202264.85736219 
 12/05  19:00:00,0.6125,20.0000000000002,2761869.26740277 
 12/05  20:00:00,0.375,20.0000000000001,2117345.74956751 
 12/05  21:00:00,0.2375,20.0000000000001,2130082.76761336 
 12/05  22:00:00,0.2625,20.0000000000001,1598544.57428631 
 12/05  23:00:00,0.175,20.,2091281.42257803 
 12/05  24:00:00,0.1,20.0000000000001,2303184.58721191 
 12/06  01:00:00,0.1,20.0000000000001,1629504.10160891 
 12/06  02:00:00,0.1625,20.,1584253.82254917 
 12/06  03:00:00,0.1375,20.,1915408.5064773 
 12/06  04:00:00,-2.500000000000000E-02,20.,2476099.233508 
 12/06  05:00:00,-0.1625,19.9999999999998,3056390.16941085 
 12/06  06:00:00,-0.1375,19.9999999999999,3101517.01323217 
 12/06  07:00:00,-3.750000000000000E-02,20.,3433451.35407963 
 12/06  08:00:00,-6.250000000000000E-02,20.,3808843.94511928 
 12/06  09:00:00,-0.1625,20.,3125385.83508133 
 12/06  10:00:00,-0.325,20.,2973776.25379773 
 12/06  11:00:00,-0.4,20.,3539422.93911359 
 12/06  12:00:00,-0.4,20.,3466956.10856067 
 12/06  13:00:00,-0.275,20.,2880132.09037127 
 12/06  14:00:00,-1.250000000000000E-02,20.,2470961.49940585 
 12/06  15:00:00,0.225,20.,1891154.02754878 
 12/06  16:00:00,0.2375,20.,2360181.79017753 
 12/06  17:00:00,0.2,20.,2207902.36538947 
 12/06  18:00:00,0.2625,20.0000000000002,2270310.28193979 
 12/06  19:00:00,0.4875,20.0000000000002,2277153.95498248 
 12/06  20:00:00,0.4125,20.,2097812.73086699 
 12/06  21:00:00,0.175,20.,1574792.35233987 
 12/06  22:00:00,0.2875,20.,1537354.10294049 
 12/06  23:00:00,0.4,20.,1517173.43319228 
 12/06  24:00:00,0.65,20.,1520187.02572156 
 12/07  01:00:00,0.7375,20.,1504167.62437324 
 12/07  02:00:00,0.45,20.,1560073.93822968 
 12/07  03:00:00,0.3625,20.,2172970.9471598 
 12/07  04:00:00,-0.4125,20.,3172713.32589158 
 12/07  05:00:00,-1.65,20.0000000000001,3387037.00411754 
 12/07  06:00:00,-2.5375,20.,3588083.99181694 
 12/07  07:00:00,-2.675,20.,3699135.6863533 
 12/07  08:00:00,-2.6,20.0000000000001,4400533.81837953 
 12/07  09:00:00,-2.2875,20.,3650831.11696652 
 12/07  10:00:00,-1.975,20.0000000000001,2934828.45983243 
 12/07  11:00:00,-1.4625,20.0000000000001,1538676.45153264 
 12/07  12:00:00,-0.7,20.0000000000001,1590895.79751519 
 12/07  13:00:00,-0.775,20.0000000000001,1701399.0896217 
 12/07  14:00:00,-1.0625,20.,802393.215734074 
 12/07  15:00:00,-0.725,20.5883690645736,0.0 
 12/07  16:00:00,-0.875,20.0431707266814,889545.637690218 
 12/07  17:00:00,-2.0375,20.0000000000125,2178240.34153346 
 12/07  18:00:00,-3.225,20.,2784156.34022025 
 12/07  19:00:00,-3.9125,20.,3116303.73958606 
 12/07  20:00:00,-4.4125,20.,3112262.72615205 
 12/07  21:00:00,-5.5375,20.0000000000001,2670187.47200228 
 12/07  22:00:00,-6.6,20.0000000000001,2832820.54475685 
 12/07  23:00:00,-7.3375,20.0000000000001,3031857.34081039 
 12/07  24:00:00,-7.9125,20.0000000000001,3172016.79624256 
 12/08  01:00:00,-8.1625,20.0000000000001,3288752.21435562 
 12/08  02:00:00,-7.2,20.0000000000001,3165996.72178156 
 12/08  03:00:00,-6.475,20.0000000000002,3679235.73594479 
 12/08  04:00:00,-6.2125,20.0000000000002,4334985.49774642 
 12/08  05:00:00,-6.1625,20.0000000000002,4344680.94846027 
 12/08  06:00:00,-6.1375,20.0000000000002,4330809.75935499 
 12/08  07:00:00,-5.725,20.0000000000002,4451326.82938476 
 12/08  08:00:00,-5.6875,20.0000000000003,4973558.19432605 
 12/08  09:00:00,-4.9875,20.0000000000002,4197656.09486145 
 12/08  10:00:00,-4.3125,20.,3280310.03645279 
 12/08  11:00:00,-3.075,20.0000000000001,1671997.05994052 
 12/08  12:00:00,-1.9625,20.0000000000001,1319864.0075245 
 12/08  13:00:00,-1.95,20.0000000000001,2181156.35326465 
 12/08  14:00:00,-2.1,20.0000000000001,2011463.39324393 
 12/08  15:00:00,-2.0375,20.,1285388.1313846 
 12/08  16:00:00,-2.0625,20.0000000000001,1587264.51355841 
 12/08  17:00:00,-2.2875,20.0000000000001,2197846.1079796 
 12/08  18:00:00,-2.775,20.0000000000001,2753314.57720778 
 12/08  19:00:00,-3.,20.,2842458.9411174 
 12/08  20:00:00,-2.9375,20.,2528739.62004437 
 12/08  21:00:00,-2.8375,20.0000000000001,2136108.62717123 
